time,status,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,curr1,curr2,curr3,curr4,curr5,curr6,goal,backers,pledged,duration,updates,comments,rewards,facebook_connected,facebook_friends,facebook_shares,has_video,creator_projects_created,creator_projects_backed,videos,images,words_description,words_risks_and_challenges,faqs,prj_prom,crt_suc_perc,usr_net_pg_rnk,usr_net_nodes,usr_net_tie,usr_net_bic,1f_plg,1f_bck,1prj_prom,2f_plg,2f_bck,2prj_prom,3f_plg,3f_bck,3prj_prom
17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.021800964,-0.011255237,0.011517382,0.356555455,0.113233708,-0.050082023,1.009540567,1,-0.616582562,-0.076313147,1,0.188865283,-0.219981494,-0.257265809,0.398788621,0.747405329,-0.696440507,1.621033206,-0.351571308,-0.515423504,1.473497086,-0.21258931,-0.269706379,-0.078113241,-0.067645393,-0.008089433,-0.265049247,0.083557251,0.003086112,-0.280888139,0.077905922,0.00080816,-0.258752245
17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.031677024,-0.105947761,-0.098600068,-0.438730131,-0.608724702,-0.059464177,-0.687818229,1,0.617302111,-0.113204247,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.755120313,0.199457919,-0.332108591,0,-0.515423504,0,0,0,0,-0.100419721,-0.138091775,0,-0.042427244,-0.107293483,0,-0.085202672,-0.118242971,0
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.032072067,-0.116995222,-0.112251624,-1.432837113,0.113233708,-0.063217039,0.500332928,1,-0.06403488,-0.138714049,1,-0.204451886,-0.219981494,-0.257265809,0.398788621,0.565385079,-0.233044769,0.156176858,0.582978846,-0.515423504,0.079474613,0.403563573,0.66771778,0.287506436,-0.182355539,-0.138091775,0.156721731,0.020565004,-0.107293483,0.222390639,0.001788578,-0.105487493,0.580395338
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.032993832,-0.161185066,-0.114800934,-1.234015716,-0.428235099,-0.063217039,-0.687818229,1,0.00105219,-0.098290823,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.878756708,-1.005370999,-0.332108591,0,-0.515423504,0,0,0,0,-0.133194048,-0.151776232,0,-0.181010189,-0.157466026,0,-0.204815642,-0.160761232,0
17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.033388875,-0.214844163,-0.140051851,-1.432837113,-0.608724702,-0.061340608,-0.687818229,0,0,-0.155982224,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.619463712,-0.717035873,-0.332108591,0,-0.515423504,0,0,0,0,-0.313452849,-0.179145146,0,-0.319593135,-0.177535044,0,-0.324428611,-0.177768536,0
17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.032335428,-0.139090144,-0.102016144,-0.836372924,0.474212913,-0.061340608,-0.008874711,0,0,-0.03628238,1,1.762133958,3.954157665,-0.257265809,-0.380431112,-0.499261661,-0.43899843,-0.332108591,-0.351571308,-0.515423504,0.079474613,-0.21258931,-0.269706379,-0.078113241,0.260097881,-0.103880632,-0.265049247,0.159147949,-0.112310737,-0.280888139,0.14314936,-0.105487493,-0.258752245
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.032072067,-0.175388945,-0.111244647,1.052430343,-0.067255895,-0.063217039,-0.687818229,1,-0.378391581,-0.096720989,0,-0.204451886,-0.164326305,-0.257265809,-0.672638512,0.098314252,-0.397807698,-0.332108591,0,-0.515423504,0,0,0,0,0.178162063,-0.144934003,0,0.058360352,-0.152448772,0,0.012662485,-0.156509406,0
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.034508162,-0.173810736,-0.131320464,-0.140498036,-0.608724702,-0.059464177,-0.518082349,1,0.636689749,-0.134004547,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.727645558,-0.305128551,-0.332108591,0,-0.515423504,0,0,0,0,-0.034871066,-0.151776232,0,0.007966554,-0.152448772,0,0.045284203,-0.15225758,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.033652236,-0.134355518,-0.125890433,-0.140498036,1.196171323,-0.048205593,-0.008874711,1,0.430349888,-0.144208468,1,0.188865283,1.727950114,-0.257265809,0.301386155,0.330132493,1.507263668,-0.332108591,0.367313426,1.495527517,1.473497086,0.755650935,0.956155983,0.287506436,0.178162063,-0.083353947,-0.265049247,0.159147949,-0.087224466,-0.280888139,0.186644985,-0.092732014,-0.258752245
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.029701812,-0.038084786,-0.087089933,-1.03519432,0.654702515,-0.059464177,-0.008874711,1,1.280636295,-0.019014206,1,-0.204451886,0.113949639,-0.257265809,-0.575236045,0.421142618,-0.634654409,-0.332108591,-0.279682835,-0.515423504,0.079474613,-0.124567469,-0.197596828,-0.260923079,0.161774899,0.080859538,-0.265049247,0.335526243,0.108448453,-0.280888139,0.241014517,0.068837377,-0.258752245
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.031677024,-0.123308057,-0.086184928,-0.140498036,-0.067255895,-0.059464177,-0.17861059,1,0.989821726,-0.012342411,1,-0.204451886,-0.219981494,-0.257265809,-0.185626179,-0.250271697,-0.644952092,-0.332108591,0,-0.515423504,0,0,0,0,-0.182355539,-0.144934003,0,-0.181010189,-0.147431518,0,-0.161320016,-0.135250275,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.011119236,0.493771555,0.852662251,0.157734059,0.835192118,-0.010676977,1.179276446,1,1.777790726,1.123432499,1,3.335402633,4.232433609,-0.257265809,0.106581221,0.264879951,-0.603761359,-0.332108591,1.158086633,0,3.564530795,1.459825658,2.326237447,0.104696598,0.145387735,0.21086188,-0.265049247,0.285132444,0.31415588,1.228948193,0.251888423,0.281428681,-0.258752245
17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.021800964,0.63581034,0.127600217,0.555376852,2.45959854,0.707996008,0.160861169,0,0,0.041424404,1,3.335402633,-0.219981494,5.448434458,4.197484821,-0.365322232,-0.016793425,0.156176858,1.014309686,-0.515423504,0.079474613,0.667629094,1.028265534,-0.260923079,0.374808027,0.62823782,-0.265049247,0.310329343,0.529897815,-0.280888139,0.284510142,0.481264508,-0.258752245
17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.032335428,-0.178545362,-0.114367551,-1.03519432,-0.428235099,-0.063217039,0.160861169,1,-0.109734313,-0.154019931,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.942292078,-0.3360216,-0.332108591,0,-0.515423504,0,0,0,0,0.735325629,-0.090196175,0,0.486707637,-0.112310737,0,0.371501393,-0.118242971,0
17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.03101862,-0.112260596,-0.088594026,1.74830523,-0.608724702,-0.063217039,-0.17861059,0,0,-0.069248894,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.579968752,0.292137067,-0.332108591,-0.351571308,-0.515423504,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.182355539,-0.124407318,-0.265049247,-0.15581329,-0.112310737,-0.280888139,0.001788578,-0.105487493,-0.258752245
17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.033388875,-0.15645044,-0.121696818,-0.339319432,-0.608724702,-0.061340608,-1.027289988,1,-0.342385968,-0.131649796,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.701887976,1.136547078,-0.332108591,-0.351571308,-0.515423504,0.079474613,-0.21258931,-0.269706379,-0.078113241,0.423969519,-0.06966949,-0.265049247,0.247337096,-0.097258974,0.222390639,0.164897173,-0.109739319,-0.258752245
17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.032335428,-0.142246561,-0.11086225,-0.935783622,-0.608724702,-0.063217039,-1.366761747,1,0.568833016,-0.155982224,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.6572415,-0.881798802,-0.332108591,0,-0.515423504,0,0,0,0,-0.149581212,-0.144934003,0,-0.181010189,-0.142414263,0,-0.074328766,-0.135250275,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.008632884,0.329637847,0.278876279,-0.140498036,1.376660925,0.004334469,2.027955844,1,2.43004626,0.188988801,1,-0.204451886,0.670501527,-0.257265809,1.957228088,-0.075120137,0.312732433,-0.332108591,0,1.924530401,0,0,0,0,-0.051258229,0.067175081,0,-0.067624143,0.033189638,0,-0.019959234,0.064585551,0
17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.03431064,-0.140668353,-0.130517431,-0.140498036,-0.067255895,-0.063217039,-0.008874711,0,0,-0.15166518,0,-0.204451886,-0.219981494,0.883874245,-0.477833579,-0.47522125,-0.160960988,-0.332108591,0,-0.515423504,0,0,0,0,0.063451917,-0.124407318,0,0.171746398,-0.122345246,0,0.132275454,-0.126746623,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.028385004,-0.079118212,-0.050507333,-0.140498036,1.01568172,-0.027564854,3.895050519,1,1.050754302,0.011205099,1,0.188865283,0.559191149,-0.257265809,-0.477833579,0.288920362,0.590769876,1.132747757,1.373752053,-0.515423504,0.77648585,1.019716456,1.749361041,-0.260923079,0.604228319,0.005595024,-0.265049247,0.474109188,-0.011965651,0.222390639,0.360627486,-0.033206449,-0.258752245
17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.029701812,-0.06964896,-0.075248388,-0.140498036,-0.428235099,-0.063217039,-0.687818229,0,0,-0.134397006,1,-0.204451886,0.002639261,5.448434458,-0.185626179,-0.231382803,-0.789119654,-0.332108591,0,2.165844524,0,0,0,0,0.374808027,0.039806167,0,0.234738646,0.003086112,0,0.164897173,-0.020450971,0
17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.032993832,-0.087009256,-0.115807912,0.058323361,-0.428235099,-0.063217039,0.500332928,1,-0.109734313,-0.03353517,0,-0.204451886,-0.219981494,-0.257265809,-0.575236045,-0.318958584,-0.428700747,-0.332108591,-0.207794361,-0.515423504,0.079474613,-0.124567469,-0.197596828,0.104696598,0.587841156,-0.055985033,-0.265049247,0.385920041,-0.082207212,-0.280888139,0.306257955,-0.096983841,-0.258752245
17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02443458,0.496927972,0.130761362,1.350662438,0.113233708,-0.020059131,-0.34834647,0,0,-0.12537046,1,-0.204451886,-0.053015928,-0.257265809,0.496191088,0.577405285,0.559876827,0.644462307,0,0.82521051,0,0,0,0,-0.034871066,-0.001247204,0,0.058360352,0.063293164,0,0.077905922,0.068837377,0
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.030228536,-0.064914334,-0.091474747,-1.134605018,-0.067255895,-0.059464177,2.027955844,0,0,-0.073173479,1,0.188865283,0.05829445,-0.257265809,-0.380431112,1.437708537,-0.325723917,-0.332108591,1.373752053,2.165844524,0.079474613,1.195760137,1.821470592,1.384365467,-0.182355539,-0.144934003,0.156721731,-0.206207089,-0.147431518,2.235505748,-0.204815642,-0.143753928,-0.258752245
17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.017703276,-0.055445082,0.373889067,-1.432837113,-0.247745497,-0.055711316,2.027955844,1,2.268021,0.429173406,1,-0.204451886,0.05829445,-0.257265809,-0.185626179,-0.4906758,-0.57286831,-0.332108591,-0.351571308,1.093337313,0.079474613,-0.21258931,-0.269706379,-0.078113241,-0.247904194,-0.117565089,-0.265049247,-0.256600887,-0.097258974,-0.280888139,-0.27005908,-0.109739319,-0.258752245
17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.030360216,-0.202218493,-0.095298712,-0.140498036,-0.247745497,-0.055711316,-0.17861059,1,-0.651203344,-0.141461259,1,0.582182452,-0.219981494,-0.257265809,0.398788621,-0.471786906,-0.233044769,-0.332108591,0,0,0,0,0,0,-0.100419721,-0.151776232,0,-0.15581329,-0.157466026,0,-0.183067829,-0.160761232,0
17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.03259879,-0.124886265,-0.110620066,-0.637551527,1.918129732,-0.029441285,0.839804687,0,0,-0.048056135,1,0.97549962,0.05829445,-0.257265809,1.762423154,0.127506178,0.364220848,-0.332108591,0,0.82521051,0,0,0,0,0.800874284,-0.014931662,0,0.574896784,-0.047086431,0,0.491114362,-0.058717406,0
17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.033652236,-0.184858197,-0.126859171,-1.134605018,-0.608724702,-0.063217039,-0.687818229,1,0.237858339,-0.153627473,1,0.582182452,0.002639261,-0.257265809,-0.672638512,-0.482089939,-0.418403064,-0.332108591,0,-0.515423504,0,0,0,0,-0.23151703,-0.165460689,0,-0.256600887,-0.167500535,0,-0.27005908,-0.169264884,0
17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.209957244,-0.211687745,-0.136419084,-1.432837113,-0.608724702,-0.063217039,-1.197025868,1,-0.59304043,-0.149702887,1,0.188865283,-0.108671116,-0.257265809,-0.672638512,-0.152392884,0.147969504,-0.332108591,0,-0.515423504,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.032072067,-0.211687745,-0.139478256,-1.432837113,-0.608724702,-0.063217039,-0.34834647,1,0.278018447,-0.145385844,1,-0.204451886,0,-0.257265809,-0.672638512,-0.547342481,-0.449296113,-0.332108591,-0.207794361,-0.515423504,0.079474613,-0.124567469,-0.197596828,-0.078113241,0,0,-0.265049247,0,0,0.725669416,0,0,-0.258752245
17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.028385004,-0.124886265,-0.065930659,-1.134605018,-0.608724702,-0.063217039,-0.008874711,1,0.797330178,-0.147348136,1,-0.204451886,-0.108671116,-0.257265809,-0.672638512,-0.684716254,-0.397807698,-0.332108591,-0.351571308,0.82521051,0.079474613,-0.30061115,-0.34181593,-0.260923079,-0.100419721,-0.097038404,-0.265049247,-0.042427244,-0.09224172,-0.280888139,-0.052580953,-0.096983841,-0.258752245
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.032335428,-0.159606857,-0.099454087,0.953019645,-0.428235099,-0.063217039,-0.17861059,1,0.287712266,-0.135181923,1,-0.204451886,-0.164326305,-0.257265809,-0.672638512,-0.682999082,-0.850905753,-0.332108591,-0.279682835,-0.515423504,0.079474613,-0.124567469,-0.197596828,-0.260923079,-0.264291358,-0.15861846,-0.265049247,-0.281797786,-0.162483281,-0.280888139,-0.291806892,-0.165013058,-0.258752245
17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.019167348,0.424330371,0.11668917,-0.140498036,0.835192118,-0.001294823,0.839804687,1,0.135380825,0.187811426,1,-0.204451886,0.726156715,-0.257265809,0.301386155,1.006698325,0.611365242,-0.332108591,0.007871059,-0.515423504,0.079474613,0.315541733,0.235060476,-0.078113241,-0.018483902,0.012437253,-0.265049247,-0.055025694,0.033189638,-0.280888139,-0.052580953,0.04332642,-0.258752245
17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.030360216,-0.116995222,-0.095642869,-0.935783622,-0.428235099,-0.063217039,-0.34834647,1,1.078450928,-0.134789464,1,-0.204451886,-0.108671116,0.883874245,0.106581221,-0.032190833,-0.500784529,-0.332108591,0,2.165844524,0,0,0,0,-0.165968375,-0.090196175,0,-0.193608639,-0.102276229,0,-0.204815642,-0.109739319,0
17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.025092984,-0.216422371,-0.139669454,-1.432837113,-0.608724702,-0.063217039,1.349012326,1,-0.634585369,-0.15166518,1,-0.204451886,-0.219981494,-0.257265809,0.009178755,-0.952595111,-0.3360216,-0.332108591,0,-0.515423504,0,0,0,0,-0.313452849,-0.179145146,0,-0.319593135,-0.172517789,0,-0.324428611,-0.17351671,0
17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.031413663,-0.085431047,-0.096292943,-0.140498036,-0.067255895,-0.048205593,0.670068807,1,0.243397665,-0.010772577,1,-0.204451886,-0.219981494,-0.257265809,0.398788621,-0.028756488,-0.274235501,-0.332108591,0,-0.515423504,0,0,0,0,-0.23151703,-0.151776232,0,-0.067624143,-0.1273625,0,-0.06345486,-0.126746623,0
17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.032335428,-0.109104178,-0.113679238,-1.333426415,-0.428235099,-0.061340608,-0.008874711,1,-0.321613499,-0.088479361,1,0.582182452,6.06905484,-0.257265809,-0.185626179,-0.423706086,-0.387510015,-0.332108591,0,1.602778238,0,0,0,0,-0.247904194,-0.151776232,0,-0.256600887,-0.157466026,0,-0.27005908,-0.156509406,0
17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.021800964,0.192333688,0.042644458,-1.134605018,-0.428235099,-0.048205593,0.330597048,1,2.096301921,0.845964337,1,-0.204451886,-0.053015928,-0.257265809,0.301386155,-0.949160767,0.044992674,-0.332108591,-0.207794361,2.165844524,0.079474613,0.051476211,0.018731824,0.104696598,-0.034871066,-0.008089433,-0.265049247,-0.067624143,-0.02200016,-0.280888139,-0.06345486,-0.020450971,-0.258752245
17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.002048844,0.22705428,0.304203675,0.853608946,-0.067255895,0.023098777,0.670068807,0,0,-0.075135772,1,-0.204451886,0.559191149,-0.257265809,1.080605888,0.245991057,2.732687952,1.132747757,0,1.522340197,0,0,0,0,-0.182355539,-0.008089433,0,-0.181010189,-0.02200016,0,-0.183067829,-0.024702797,0
18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.027068196,0.032934607,-0.039468821,-0.140498036,0.29372331,-0.051958454,0.500332928,0,0,-0.08612461,1,-0.204451886,-0.164326305,-0.257265809,0.203983688,0.20821327,-0.377212332,-0.332108591,-0.279682835,2.165844524,0.079474613,-0.036545629,0.018731824,-0.260923079,-0.100419721,-0.083353947,-0.265049247,-0.130616391,-0.09224172,-0.280888139,-0.041707047,-0.092732014,-0.258752245
18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.034574002,-0.200640284,-0.136291618,-1.03519432,-0.247745497,-0.063217039,-0.687818229,1,-0.3880854,-0.155982224,0,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.978352694,-0.171258671,-0.332108591,0,-0.515423504,0,0,0,0,-0.313452849,-0.179145146,0,-0.319593135,-0.177535044,0,-0.324428611,-0.177768536,0
18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.033652236,-0.184858197,-0.123787252,-0.140498036,-0.608724702,-0.063217039,-0.857554109,1,0.870726236,-0.152842556,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.042493866,-0.233044769,-0.332108591,0,-0.515423504,0,0,0,0,-0.149581212,-0.15861846,0,-0.193608639,-0.162483281,0,-0.215689548,-0.165013058,0
18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.024208089,0.083437286,0.014385356,-0.140498036,-0.428235099,-0.059464177,1.688484085,1,-0.033568592,0.44133962,1,-0.204451886,0.113949639,-0.257265809,-0.283028645,-0.002998906,-0.387510015,1.132747757,-0.351571308,-0.515423504,0.079474613,-0.21258931,-0.269706379,-0.260923079,0.21093639,0.053490624,0.156721731,0.159147949,0.043224147,-0.280888139,0.121401548,0.034822768,-0.258752245
18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.034242166,-0.115417013,-0.128439743,-0.339319432,-0.428235099,-0.061340608,-0.17861059,1,0.29186676,-0.113204247,1,0.188865283,-0.108671116,-0.257265809,0.496191088,0.615183072,-0.253640135,-0.332108591,0.223536479,-0.515423504,0.079474613,0.491585413,0.379279577,0.470316275,-0.198742703,-0.15861846,-0.265049247,-0.218805538,-0.157466026,0.725669416,-0.193941735,-0.156509406,-0.258752245
18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.010608096,0.025043564,0.14776526,-1.333426415,0.29372331,-0.048205593,-0.008874711,1,-0.320228668,-0.102607867,1,-0.204451886,0.225260016,-0.257265809,1.470215754,1.382759028,0.580472193,-0.332108591,-0.064017415,2.165844524,0.079474613,0.227519892,0.235060476,0.287506436,0.014290426,-0.062827261,-0.265049247,0.045761903,-0.02200016,-0.280888139,0.045284203,0.034822768,1.419542921
18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.032519781,-0.139090144,-0.114329312,-1.03519432,-0.428235099,-0.063217039,-0.518082349,1,-0.111119144,-0.129687504,0,6.088622815,0.05829445,0.883874245,-0.672638512,-0.056231243,2.125124652,-0.332108591,0,0,0,0,0,0,0.456743846,-0.049142804,0,0.297730894,-0.077189957,0,0.241014517,-0.088480188,0
18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.025751388,0.009261476,-0.007780896,-0.140498036,-0.247745497,-0.063217039,-0.008874711,0,0,0.052413242,1,-0.204451886,0.225260016,-0.257265809,-0.380431112,0.245991057,-0.119770256,-0.332108591,0,1.81727968,0,0,0,0,0.292872209,-0.049142804,0,0.285132444,-0.05712094,0,0.251888423,-0.050213754,0
18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.017703276,3.623359455,1.210853068,-0.140498036,1.918129732,3.50950715,-0.857554109,1,1.190622262,0.03710736,1,6.088622815,2.173191624,0.883874245,0.788398488,0.714779058,0.776128171,0.156176858,3.817960147,0,0.77648585,4.10048087,3.407880708,2.664034336,0.522292501,3.214600201,2.265576621,0.423715389,2.682299917,-0.280888139,0.404123112,2.547651986,-0.258752245
18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.03101862,-0.129620892,-0.096394915,-0.736962225,1.196171323,-0.057587747,-0.34834647,1,-0.281453392,0.004140846,1,-0.204451886,-0.164326305,-0.257265809,-0.672638512,-0.561079858,-0.871501119,-0.332108591,0,2.165844524,0,0,0,0,-0.018483902,-0.15861846,0,-0.067624143,-0.147431518,0,-0.106950485,-0.148005754,0
18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.033652236,-0.151715814,-0.126094378,-1.03519432,0.113233708,-0.061340608,0.330597048,1,-0.284223054,-0.097505906,0,0.188865283,-0.219981494,2.025014298,-0.380431112,-0.379059609,1.867682575,-0.332108591,0,-0.515423504,0,0,0,0,-0.182355539,-0.144934003,0,-0.042427244,-0.132379755,0,-0.009085328,-0.126746623,0
18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.03101862,-0.049132247,-0.074674793,-0.140498036,-0.067255895,-0.063217039,-0.518082349,0,0,-0.11241933,0,-0.204451886,-0.219981494,-0.257265809,0.009178755,0.314677944,1.764705745,1.132747757,0,-0.515423504,0,0,0,0,0.522292501,0.067175081,0,0.385920041,0.038206892,0,0.34975358,0.02206729,0
18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.03101862,0.173395184,-0.050252402,0.455966153,0.113233708,-0.061340608,-0.518082349,1,0.257245977,0.020624103,1,1.762133958,-0.219981494,-0.257265809,-0.575236045,-0.241685836,-0.480189163,-0.332108591,0,-0.515423504,0,0,0,0,-0.247904194,-0.151776232,0,-0.256600887,-0.157466026,0,0.077905922,-0.058717406,0
18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.070375596,-0.213265954,-0.136393591,-1.333426415,-0.608724702,-0.063217039,-0.857554109,0,0,-0.15166518,1,-0.204451886,-0.219981494,-0.257265809,-0.283028645,1.978617768,2.310482947,-0.332108591,0,-0.515423504,0,0,0,0,-0.313452849,-0.165460689,0,-0.319593135,-0.167500535,0,-0.324428611,-0.169264884,0
18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.033718077,-0.200640284,-0.13610042,-1.333426415,-0.428235099,-0.059464177,-0.34834647,1,-0.467020783,-0.145778302,1,-0.204451886,-0.164326305,-0.257265809,-0.575236045,0.31982946,0.53928146,-0.332108591,-0.207794361,-0.515423504,0.079474613,-0.21258931,-0.269706379,-0.078113241,-0.067645393,-0.15861846,-0.265049247,-0.130616391,-0.162483281,0.222390639,-0.183067829,-0.169264884,-0.258752245
18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.050623476,-0.186436406,-0.131243984,-1.333426415,-0.247745497,-0.063217039,-0.17861059,1,0.970434088,-0.098290823,1,0.188865283,-0.164326305,0.883874245,-0.477833579,0.675284098,0.364220848,-0.332108591,0,0,0,0,0,0,-0.313452849,-0.165460689,0,-0.319593135,-0.167500535,0,-0.324428611,-0.169264884,0
18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03431064,-0.165919692,-0.13240392,-0.438730131,-0.608724702,-0.063217039,-0.857554109,0,0,-0.150880263,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.425423258,-0.418403064,-0.332108591,0,-0.515423504,0,0,0,0,-0.116806884,-0.15861846,0,0.083557251,-0.157466026,0,0.023536391,-0.160761232,0
18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.033652236,-0.132777309,-0.117694401,2.841822911,-0.067255895,-0.046329162,-0.687818229,0,0,-0.117913749,1,-0.204451886,-0.219981494,-0.257265809,-0.672638512,-0.586837441,-1.098050146,-0.332108591,-0.351571308,-0.515423504,0.079474613,-0.30061115,-0.34181593,-0.260923079,0.374808027,-0.117565089,-0.265049247,0.373321591,-0.122345246,-0.280888139,0.284510142,-0.126746623,-0.258752245
18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.021800964,0.02977819,0.065996139,-0.339319432,1.01568172,-0.035070577,1.688484085,0,0,0.203509766,1,-0.204451886,-0.219981494,-0.257265809,0.203983688,1.475486325,-0.366914649,-0.332108591,0,-0.515423504,0,0,0,0,0.21093639,0.053490624,0,0.209541747,0.048241401,0,0.197518892,0.056081899,0
